year,month,state,customers,price,revenue,sales
2001,9,Minnesota,,5.81,291.13582,5011.36765
2001,9,Mississippi,,6.68,284.03324,4251.0045
2001,9,Missouri,,6.13,374.42853,6105.23584
2001,9,New York,,12.02,1564.07236,13013.34506
2001,9,North Carolina,,7.09,780.05587,10996.11103
2001,9,North Dakota,,5.92,44.68209,755.02898
2001,9,Ohio,,6.75,827.65692,12256.32207
2001,9,Oklahoma,,5.58,273.28665,4900.22223
2001,9,Oregon,,5.22,173.66972,3328.8847
2001,9,Pennsylvania,,8.19,915.53989,11172.79464
2001,9,Rhode Island,,11.41,67.39764,590.84166
2001,9,South Carolina,,5.6,388.47937,6934.87403
2001,9,Nebraska,,5.88,126.36108,2147.91202
2001,9,Nevada,,8.62,231.73743,2688.15774
2001,9,New Hampshire,,10.04,83.4938,831.84015
2001,9,New Jersey,,9.75,622.39176,6384.32653
2001,9,New Mexico,,7.36,124.11373,1687.31688
2001,9,South Dakota,,6.54,47.32994,724.02079
2001,9,Tennessee,,5.61,497.65987,8870.96192
2001,9,Texas,,7.65,2427.92482,31737.43274
2001,9,Utah,,5.11,102.77242,2010.01096
2001,9,Vermont,,10.76,48.57742,451.62442
2001,9,Virginia,,6.22,482.00056,7752.66492
2001,9,Washington,,5.51,285.18726,5172.25424
2001,9,West Virginia,,5.01,107.91356,2155.97279
2001,9,Wisconsin,,6.11,323.75935,5299.94344
2001,9,Wyoming,,4.63,48.02965,1037.63341
2001,9,New England,,11.54,1080.44037,9362.65423
2001,9,Middle Atlantic,,10.15,3102.00401,30570.46622
2001,9,East North Central,,6.6,2979.03535,45116.02388
2001,9,West North Central,,6.12,1276.87252,20853.72614
2001,9,South Atlantic,,6.97,4533.47179,65049.45502
2001,9,East South Central,,5.46,1466.29145,26847.62792
2001,9,West South Central,,7.16,3413.7608,47659.55704
2001,9,Mountain,,6.89,1384.52649,20086.16942
2001,9,Pacific Contiguous,,10.87,3163.59275,29102.03445
2001,9,Pacific Noncontiguous,,12.82,163.74293,1277.53842
2001,9,U.S. Total,,7.62,22563.73846,295925.25273
2001,10,Maine,,10.63,102.60198,964.8297
2001,10,Maryland,,6.16,283.99133,4610.16153
2001,10,Massachusetts,,12.05,503.61301,4177.92854
2001,10,Michigan,,6.82,558.49998,8194.91648
2001,10,Minnesota,,5.44,264.09404,4850.4371
2001,10,Mississippi,,5.86,209.76563,3578.79036
2001,10,Missouri,,5.58,295.81249,5298.72661
2001,10,Montana,,6.13,54.25197,884.40026
2001,10,Nebraska,,5.27,100.12872,1900.95493
2001,10,Nevada,,8.14,177.21975,2177.45073
2001,10,New Hampshire,,11.0,90.17793,819.93248
2001,10,New Jersey,,9.11,527.54345,5790.06219
2001,10,New Mexico,,7.4,113.06098,1528.03752
2001,10,New York,,11.83,1329.74833,11238.72296
2001,10,North Carolina,,6.45,582.58348,9032.0111
2001,10,North Dakota,,5.56,42.99743,772.90709
2001,10,Alabama,,5.49,328.63523,5983.28302
2001,10,Alaska,,11.19,48.96076,437.61982
2001,10,Arizona,,7.71,412.41941,5346.71813
2001,10,Arkansas,,5.67,189.82587,3347.34134
2001,10,California,,12.74,2752.25922,21599.95702
2001,10,Colorado,,6.32,229.00085,3620.81002
2001,10,Connecticut,,9.75,230.49799,2364.72177
2001,10,Middle Atlantic,,9.78,2692.38661,27530.66772
2001,10,East North Central,,6.45,2813.52123,43640.97799
2001,10,West North Central,,5.66,1088.3655,19231.85304
2001,10,South Atlantic,,6.66,3737.32772,56133.06633
2001,10,East South Central,,5.13,1195.33419,23292.75135
2001,10,West South Central,,6.95,2672.65802,38464.07491
2001,10,Mountain,,6.73,1213.94418,18039.16707
2001,10,Pacific Contiguous,,10.66,3259.9454,30574.49688
2001,10,Pacific Noncontiguous,,12.97,166.03708,1279.83231
2001,10,U.S. Total,,7.43,19879.34946,267558.79557
2001,10,Ohio,,6.62,808.54984,12207.12612
2001,10,Oklahoma,,5.67,191.68646,3381.42477
2001,10,Oregon,,5.74,195.23125,3398.90566
2001,10,Pennsylvania,,7.95,835.09484,10501.88256
2001,10,Rhode Island,,10.65,64.31913,603.74289
2001,10,South Carolina,,6.08,353.55545,5819.64235
2001,10,South Dakota,,6.26,40.61184,648.82039
2001,10,Tennessee,,5.52,397.56532,7198.0863
2001,10,Texas,,7.38,1885.01758,25531.79504
2001,10,Utah,,5.32,99.59773,1870.54497
2001,10,Vermont,,11.03,48.61947,440.75259
2001,10,Virginia,,6.1,443.74487,7271.71955
2001,10,Washington,,5.6,312.45493,5575.6342
2001,10,West Virginia,,5.07,110.6526,2182.73095
2001,10,Wisconsin,,5.96,315.11791,5284.01062
2001,10,Wyoming,,4.6,48.02515,1044.70709
2001,10,New England,,11.1,1039.82952,9371.90798
2001,10,Delaware,,7.05,59.83006,848.10316
2001,10,District of Columbia,,7.37,62.32703,845.6299
2001,10,Florida,,7.73,1271.14569,16447.20307
2001,10,Georgia,,6.27,569.49721,9075.86473
2001,10,Hawaii,,13.9,117.07632,842.21249
2001,10,Idaho,,5.13,80.36836,1566.49835
2001,10,Illinois,,6.92,712.1367,10292.93571
2001,10,Indiana,,5.47,419.2168,7661.98906
2001,10,Iowa,,5.84,180.78344,3095.74727
2001,10,Kansas,,6.15,163.93754,2664.25965
2001,10,Kentucky,,3.97,259.36801,6532.59167
2001,10,Louisiana,,6.55,406.12812,6203.51376
2001,11,Maryland,,5.88,269.50775,4580.12244
2001,11,Massachusetts,,11.06,446.81865,4040.47348
2001,11,Michigan,,6.85,536.12208,7829.0464
2001,11,Hawaii,,13.63,109.32998,802.28591
2001,11,Idaho,,5.31,84.43756,1589.57148
2001,11,Illinois,,6.88,686.15772,9966.28185
2001,11,Indiana,,5.36,384.79929,7177.10836
2001,11,Iowa,,5.52,182.97582,3315.84986
2001,11,Kansas,,5.6,144.2699,2575.4026
2001,11,Kentucky,,3.9,250.58202,6418.01855
2001,11,Louisiana,,5.45,294.62231,5406.56802
2001,11,Maine,,9.83,101.10274,1028.93429
2001,11,Alabama,,5.39,313.09223,5811.72204
2001,11,Alaska,,10.68,51.93896,486.52873
2001,11,Minnesota,,5.52,259.1864,4695.47488
2001,11,Mississippi,,5.82,184.02549,3163.66085
2001,11,Missouri,,5.36,276.99338,5171.72601
2001,11,Montana,,6.22,55.76372,896.07911
2001,11,Nebraska,,5.04,93.13713,1847.21648
2001,11,Nevada,,7.23,143.6207,1985.42317
2001,11,New Jersey,,9.12,497.88638,5459.2638
2001,11,New Mexico,,6.86,99.08068,1444.37355
2001,11,New York,,10.61,1190.72156,11217.38284
2001,11,North Carolina,,6.47,566.77884,8762.96005
2001,11,North Dakota,,5.21,41.7689,801.23841
2001,11,Ohio,,6.44,733.88586,11400.68885
2001,11,Oklahoma,,4.43,165.2433,3730.58886
2001,11,Oregon,,6.47,233.50179,3607.09664
2001,11,Pennsylvania,,7.87,821.9469,10438.07727
2001,11,Rhode Island,,10.62,59.67178,562.09921
2001,11,South Carolina,,5.55,302.08086,5445.32974
2001,11,South Dakota,,6.13,40.92411,667.24349
2001,11,Tennessee,,5.58,391.93353,7024.15683
2001,11,Texas,,6.92,1542.94254,22298.17342
2001,11,Arizona,,6.37,282.4918,4435.32443
2001,11,Arkansas,,5.54,161.21181,2907.91144
2001,11,Utah,,5.12,89.9463,1756.69405
2001,11,Vermont,,10.89,49.02702,450.07973
2001,11,Virginia,,6.11,437.39748,7163.3551
2001,11,Washington,,5.84,341.24242,5842.66665
2001,11,West Virginia,,5.1,106.81544,2096.41988
2001,11,Wisconsin,,6.01,299.89189,4992.22934
2001,11,Wyoming,,4.55,49.30379,1084.55828
2001,11,New England,,10.46,963.18897,9211.20518
2001,11,Middle Atlantic,,9.26,2510.55485,27114.72391
2001,11,East North Central,,6.38,2640.85684,41365.3548
2001,11,West North Central,,5.45,1039.25565,19074.15172
2001,11,South Atlantic,,6.47,3441.73569,53161.65771
2001,11,East South Central,,5.08,1139.63328,22417.55827
2001,11,West South Central,,6.3,2164.01996,34343.24174
2001,11,Mountain,,6.02,1001.69816,16633.0039
2001,11,Pacific Contiguous,,9.47,2691.64993,28423.95175
2001,11,Pacific Noncontiguous,,12.51,161.26894,1288.81463
2001,11,U.S. Total,,7.02,17753.86226,253033.66362
2001,11,California,,11.16,2116.90572,18974.18846
2001,11,Colorado,,5.73,197.05361,3440.97983
2001,11,Connecticut,,9.6,224.44351,2337.41468
2001,11,Delaware,,6.72,56.42291,839.40699
2001,11,District of Columbia,,6.66,53.64739,805.88434
2001,11,Florida,,7.64,1148.4791,15034.31729
2001,11,Georgia,,5.94,500.6059,8433.86186
2001,11,New Hampshire,,10.37,82.12528,792.2038
2001,12,Pacific Noncontiguous,,12.33,165.58366,1343.13871
2001,12,U.S. Total,,7.03,18871.32391,268610.91126
2001,12,West South Central,,6.35,2248.62624,35411.36417
2001,12,Mountain,,6.17,1111.79859,18015.853
2001,12,Delaware,,6.62,55.73987,841.48334
2001,12,District of Columbia,,6.39,55.90301,874.93146
2001,12,Florida,,7.55,1142.13702,15136.14291
2001,12,Georgia,,5.94,521.06145,8779.1203
2001,12,Hawaii,,13.36,108.27624,810.21722
2001,12,Idaho,,5.73,101.03814,1763.60311
2001,12,Pacific Contiguous,,9.26,2884.53075,31146.63658
2001,12,Indiana,,5.39,423.54315,7854.15607
2001,12,Tennessee,,5.71,418.21769,7323.53479
2001,12,Alabama,,5.53,321.72856,5814.56404
2001,12,Alaska,,10.75,57.30742,532.92149
2001,12,Arizona,,6.49,302.54427,4659.55421
2001,12,Louisiana,,5.21,284.32051,5460.99986
2001,12,Maine,,11.0,116.84422,1061.74789
2001,12,Kansas,,5.82,154.91885,2660.65989
2001,12,Kentucky,,3.94,283.46029,7186.5837
2001,12,Texas,,6.93,1609.21462,23217.68504
2001,12,Utah,,4.95,99.80205,2016.89575
2001,12,Vermont,,10.99,52.81827,480.63676
2001,12,Virginia,,6.07,477.2363,7859.22097
2001,12,Washington,,5.71,408.64343,7155.43539
2001,12,West Virginia,,5.13,119.32737,2324.87847
2001,12,Maryland,,5.86,293.90154,5015.80539
2001,12,Massachusetts,,10.97,484.00221,4410.52502
2001,12,Michigan,,6.91,573.67502,8301.39825
2001,12,Wisconsin,,6.15,331.296,5386.01998
2001,12,Wyoming,,4.48,51.15652,1141.66873
2001,12,New England,,10.58,1075.02289,10164.15994
2001,12,Middle Atlantic,,9.39,2669.38998,28418.28791
2001,12,East North Central,,6.29,2819.54312,44830.27603
2001,12,West North Central,,5.54,1138.64579,20565.40937
2001,12,South Atlantic,,6.43,3542.55762,55122.58304
2001,12,East South Central,,5.15,1215.62527,23593.20253
2001,12,Arkansas,,5.67,176.28362,3106.75713
2001,12,California,,11.07,2209.70314,19959.27055
2001,12,Colorado,,5.71,216.11334,3786.13993
2001,12,Iowa,,5.65,179.52808,3179.6021
2001,12,Connecticut,,9.66,264.70805,2740.62243
2001,12,Minnesota,,5.68,289.57362,5099.37284
2001,12,Mississippi,,5.88,192.21873,3268.51999
2001,12,Missouri,,5.42,325.01211,5992.16218
2001,12,Montana,,6.39,61.97589,970.50777
2001,12,Nebraska,,5.04,101.74038,2017.17134
2001,12,Nevada,,7.99,174.47825,2185.02892
2001,12,New Hampshire,,10.75,91.3609,850.06225
2001,12,New Jersey,,9.13,516.90798,5659.65584
2001,12,New Mexico,,7.01,104.69014,1492.45457
2001,12,New York,,10.87,1271.74294,11699.59532
2001,12,North Carolina,,6.5,571.5453,8793.17539
2001,12,North Dakota,,4.98,44.74119,898.31354
2001,12,Ohio,,6.4,793.06557,12382.13255
2001,12,Oklahoma,,4.93,178.80748,3625.92214
2001,12,Oregon,,6.6,266.18418,4031.93064
2001,12,Pennsylvania,,7.96,880.73907,11059.03674
2001,12,Rhode Island,,10.52,65.28924,620.56559
2001,12,South Carolina,,5.56,305.70575,5497.82481
2001,12,South Dakota,,6.01,43.13157,718.12748
2001,12,Illinois,,6.4,697.96338,10906.56918
2002,1,Nevada,,7.92,168.88642,2131.16834
2002,1,New Hampshire,,10.59,95.0838,897.60545
2002,1,New Jersey,,9.12,539.2603,5912.78114
2002,1,New Mexico,,6.72,106.30278,1581.01728
2002,1,Pennsylvania,,7.84,952.55781,12153.90777
2002,1,Rhode Island,,9.5,59.83953,630.13115
2002,1,South Carolina,,5.78,377.46866,6534.41387
2002,1,South Dakota,,5.9,45.74943,775.39839
2002,1,Tennessee,,5.68,483.32965,8516.66786
2002,1,Texas,,6.73,1780.91466,26449.40129
2002,1,Utah,,5.4,105.83632,1959.69777
2002,1,Vermont,,11.15,57.05534,511.72657
2002,1,Virginia,,6.1,531.8135,8717.22359
2002,1,North Carolina,,6.68,707.62329,10593.70086
2002,1,North Dakota,,4.99,47.01979,942.97423
2002,1,Ohio,,6.41,838.86911,13079.63443
2002,1,Oklahoma,,4.7,187.11211,3978.30796
2002,1,Oregon,,6.52,284.9019,4367.86956
2002,1,Delaware,,6.56,66.65497,1015.86251
2002,1,District of Columbia,,6.4,58.61847,915.42388
2002,1,West North Central,,5.49,1181.87059,21533.73461
2002,1,South Atlantic,,6.46,4095.47982,63422.14595
2002,1,East South Central,,5.17,1405.67162,27207.96081
2002,1,West South Central,,6.22,2493.09035,40098.98538
2002,1,Mountain,,6.12,1126.78605,18419.53392
2002,1,Pacific Contiguous,,9.38,2984.87012,31812.3208
2002,1,Pacific Noncontiguous,,11.79,154.75456,1313.1281
2002,1,U.S. Total,,6.95,20217.29926,290967.48001
2002,1,Florida,,7.6,1294.6891,17039.55973
2002,1,Georgia,,5.94,613.00655,10314.48457
2002,1,Hawaii,,12.8,101.08508,789.49014
2002,1,Idaho,,5.6,103.88272,1856.38699
2002,1,Illinois,,6.25,702.33227,11237.25856
2002,1,Indiana,,5.29,440.47132,8330.96764
2002,1,New York,,10.67,1304.56218,12221.59961
2002,1,Washington,,5.94,450.5495,7580.66298
2002,1,West Virginia,,5.05,137.16975,2715.30959
2002,1,Wisconsin,,6.17,342.00425,5540.03687
2002,1,Wyoming,,4.5,52.98447,1177.94227
2002,1,New England,,10.19,1046.44241,10273.55734
2002,1,Middle Atlantic,,9.23,2796.38029,30288.28852
2002,1,East North Central,,6.29,2931.95343,46597.82458
2002,1,California,,11.32,2249.41873,19863.78826
2002,1,Colorado,,5.7,213.11567,3740.56968
2002,1,Connecticut,,9.64,255.1256,2647.23802
2002,1,Alabama,,5.48,389.88061,7120.43573
2002,1,Alaska,,10.25,53.66949,523.63796
2002,1,Arizona,,6.39,308.29167,4823.73186
2002,1,Arkansas,,5.48,192.14209,3503.38715
2002,1,Maine,,9.78,104.03553,1063.2548
2002,1,Maryland,,5.53,308.43554,5576.16734
2002,1,Massachusetts,,10.51,475.30261,4523.60136
2002,1,Michigan,,7.23,608.27648,8409.92708
2002,1,Minnesota,,5.51,288.9653,5246.17333
2002,1,Mississippi,,5.83,214.365,3675.07833
2002,1,Missouri,,5.42,339.01713,6259.94216
2002,1,Iowa,,5.63,190.70116,3385.10583
2002,1,Kansas,,5.89,170.16208,2887.37887
2002,1,Kentucky,,4.03,318.09636,7895.77889
2002,1,Louisiana,,5.4,332.9215,6167.88898
2002,1,Montana,,5.87,67.486,1149.01972
2002,1,Nebraska,,4.92,100.25571,2036.7618
2002,2,Iowa,,5.68,174.57941,3072.21633
2002,2,Kansas,,5.87,148.2555,2525.60081
2002,2,Kentucky,,4.05,284.15505,7020.44255
2002,2,Louisiana,,5.39,311.96731,5783.36285
2002,2,Maine,,10.08,92.59166,918.63961
2002,2,Maryland,,5.61,283.05425,5045.82283
2002,2,California,,11.17,1986.05551,17781.30058
2002,2,Colorado,,5.68,209.93006,3697.28275
2002,2,New Mexico,,6.06,85.47689,1410.69366
2002,2,New York,,10.33,1196.86618,11586.24107
2002,2,North Carolina,,6.64,635.78784,9572.72687
2002,2,North Dakota,,5.14,44.62579,868.39843
2002,2,Connecticut,,9.56,225.2616,2355.12072
2002,2,Delaware,,6.52,60.88933,933.73291
2002,2,District of Columbia,,6.45,47.96612,743.19883
2002,2,Ohio,,6.53,765.35652,11728.99456
2002,2,Oklahoma,,4.94,176.84918,3578.63342
2002,2,Oregon,,6.4,261.33576,4085.44047
2002,2,Pennsylvania,,8.0,852.95393,10662.55708
2002,2,Rhode Island,,9.26,53.15714,574.29125
2002,2,South Carolina,,5.74,338.69991,5898.93174
2002,2,Massachusetts,,9.8,413.87072,4222.35562
2002,2,Michigan,,6.88,537.30387,7806.59492
2002,2,Minnesota,,5.66,262.25973,4633.57462
2002,2,Mississippi,,5.89,194.25907,3297.18
2002,2,Missouri,,5.46,310.64264,5689.78875
2002,2,Montana,,5.86,60.1281,1026.54783
2002,2,Nebraska,,5.11,99.04361,1936.49301
2002,2,Nevada,,8.03,169.21085,2106.825
2002,2,New Hampshire,,10.1,82.5651,817.39452
2002,2,New Jersey,,9.14,478.85089,5240.41054
2002,2,Alabama,,5.53,317.68993,5744.7063
2002,2,Alaska,,10.15,50.28615,495.40221
2002,2,Arizona,,6.49,283.41497,4366.05466
2002,2,Arkansas,,5.41,179.00226,3310.43178
2002,2,Florida,,7.67,1143.23836,14900.46823
2002,2,Georgia,,6.04,534.79839,8858.26805
2002,2,Hawaii,,12.76,90.52212,709.24748
2002,2,Idaho,,5.68,95.97107,1688.69299
2002,2,Illinois,,6.45,694.48405,10760.97292
2002,2,Indiana,,5.33,406.89967,7639.1861
2002,2,South Dakota,,6.1,43.72764,717.22193
2002,2,Tennessee,,5.68,444.87044,7830.5513
2002,2,Texas,,7.06,1709.26259,24207.08301
2002,2,Utah,,5.19,94.76956,1825.61111
2002,2,Vermont,,10.68,50.00248,468.29399
2002,2,Virginia,,6.13,480.54635,7840.66255
2002,2,Washington,,5.98,435.93343,7290.67077
2002,2,West Virginia,,5.13,121.74149,2370.9298
2002,2,Wisconsin,,6.22,313.65504,5042.25012
2002,2,Wyoming,,4.67,48.57781,1040.76367
2002,2,New England,,9.81,917.44871,9356.09572
2002,2,Middle Atlantic,,9.2,2528.67101,27489.20868
2002,2,East North Central,,6.32,2717.69915,42977.99861
2002,2,West North Central,,5.57,1083.13431,19443.29389
2002,2,South Atlantic,,6.49,3646.72203,56164.74181
2002,2,East South Central,,5.19,1240.97449,23892.88016
2002,2,West South Central,,6.45,2377.08133,36879.51106
2002,2,Mountain,,6.1,1047.47932,17162.47167
2002,2,Pacific Contiguous,,9.2,2683.32471,29157.41183
2002,2,Pacific Noncontiguous,,11.69,140.80827,1204.64969
2002,2,U.S. Total,,6.97,18383.34332,263728.26311
2002,3,Georgia,,6.02,554.47935,9204.06266
2002,3,Hawaii,,12.5,98.67888,789.35789
2002,3,Idaho,,5.53,92.59698,1673.34795
2002,3,Illinois,,6.54,703.04025,10752.02427
2002,3,Indiana,,5.4,436.26419,8075.35278
2002,3,Delaware,,6.47,61.553,951.14431
2002,3,District of Columbia,,6.27,54.4908,869.23337
2002,3,Florida,,7.66,1125.43272,14693.19898
2002,3,Iowa,,5.62,180.89506,3219.54535
2002,3,Kansas,,5.96,158.62239,2661.04894
2002,3,Kentucky,,3.94,291.04061,7393.44664
2002,3,Louisiana,,5.3,301.96653,5694.94487
2002,3,Maine,,10.95,90.20263,823.70451
2002,3,Maryland,,5.55,308.33906,5557.33312
2002,3,Massachusetts,,9.78,420.79533,4301.76025
2002,3,Michigan,,6.98,583.14744,8355.04391
2002,3,Minnesota,,5.44,268.87233,4940.46237
2002,3,Arkansas,,5.49,172.63449,3144.59682
2002,3,Mississippi,,5.94,196.42174,3309.02172
2002,3,Missouri,,5.51,317.68265,5761.92735
2002,3,Montana,,5.6,60.5601,1081.54891
2002,3,Nebraska,,5.36,106.16673,1981.93748
2002,3,Nevada,,8.06,174.19204,2161.38513
2002,3,Vermont,,10.83,49.30605,455.25717
2002,3,Virginia,,6.06,465.2725,7674.8319
2002,3,Washington,,6.0,432.08359,7205.25865
2002,3,West Virginia,,5.16,123.48772,2392.76424
2002,3,Wisconsin,,6.11,328.30638,5369.8337
2002,3,Wyoming,,4.57,51.09133,1118.29736
2002,3,New England,,9.84,937.72079,9529.45718
2002,3,Middle Atlantic,,9.21,2578.62458,28007.32775
2002,3,East North Central,,6.4,2872.3697,44900.3783
2002,3,West North Central,,5.56,1122.92396,20192.30721
2002,3,South Atlantic,,6.46,3627.87136,56133.36495
2002,3,East South Central,,5.18,1274.77974,24589.06955
2002,3,West South Central,,6.12,2194.58725,35851.88284
2002,3,Mountain,,6.07,1063.1182,17521.89892
2002,3,Pacific Contiguous,,9.37,2763.25739,29481.9393
2002,3,Pacific Noncontiguous,,11.85,148.42332,1252.17448
2002,3,U.S. Total,,6.95,18583.6763,267459.80047
2002,3,Utah,,5.09,98.05623,1925.55184
2002,3,Alabama,,5.65,353.36232,6254.17135
2002,3,Alaska,,10.75,49.74444,462.81658
2002,3,Arizona,,6.46,287.57404,4450.34679
2002,3,South Dakota,,6.0,44.22871,737.56305
2002,3,California,,11.35,2069.15611,18227.13269
2002,3,Colorado,,5.69,207.6047,3650.34863
2002,3,Connecticut,,9.55,239.25169,2503.95125
2002,3,New Hampshire,,10.44,86.13526,824.71374
2002,3,New Jersey,,9.08,506.06934,5571.61273
2002,3,New Mexico,,6.26,91.44278,1461.07231
2002,3,New York,,10.53,1188.30523,11287.88571
2002,3,North Carolina,,6.7,604.95297,9024.7759
2002,3,North Dakota,,5.22,46.4561,889.82266
2002,3,Ohio,,6.65,821.61143,12348.12365
2002,3,Oklahoma,,4.65,170.80029,3674.70848
2002,3,Rhode Island,,8.39,52.02983,620.07027
2002,3,South Carolina,,5.72,329.86323,5766.02048
2002,3,Tennessee,,5.69,433.95508,7632.42984
2002,3,Texas,,6.64,1549.18594,23337.63267
2002,3,Oregon,,6.47,262.0177,4049.54796
2002,3,Pennsylvania,,7.93,884.25001,11147.82931
2002,4,California,,10.99,2046.59426,18614.3083
2002,4,Arizona,,6.65,287.79725,4330.35307
2002,4,Arkansas,,5.43,161.02003,2963.44558
2002,4,Alabama,,5.53,341.96654,6181.17754
2002,4,Alaska,,10.68,48.15025,450.73397
2002,4,West South Central,,6.09,2108.76928,34639.24037
2002,4,Mountain,,6.11,1016.08079,16618.58839
2002,4,Pacific Contiguous,,9.28,2669.76774,28760.01034
2002,4,Pacific Noncontiguous,,12.0,148.36535,1236.59425
2002,4,Idaho,,5.36,79.8108,1488.26862
2002,4,Illinois,,6.61,683.94674,10346.43644
2002,4,Indiana,,5.36,405.05101,7555.74094
2002,4,Iowa,,5.73,174.11794,3041.13837
2002,4,Kansas,,6.04,155.2223,2570.57446
2002,4,Kentucky,,3.92,266.14822,6786.76291
2002,4,Louisiana,,5.34,301.51911,5645.95675
2002,4,Maine,,10.16,89.63413,882.27607
2002,4,West North Central,,5.62,1063.75284,18938.21368
2002,4,South Atlantic,,6.45,3553.69689,55080.04848
2002,4,East South Central,,5.19,1216.55889,23433.1626
2002,4,Oregon,,6.45,238.20819,3692.04922
2002,4,Pennsylvania,,7.95,858.09447,10797.21512
2002,4,Rhode Island,,9.44,52.51503,556.07311
2002,4,South Carolina,,5.65,322.44271,5709.09496
2002,4,South Dakota,,6.09,41.79097,685.91999
2002,4,Tennessee,,5.66,409.91286,7243.57293
2002,4,Texas,,6.53,1472.20054,22545.06922
2002,4,Vermont,,10.81,46.0423,425.84036
2002,4,Virginia,,6.1,442.42284,7249.86798
2002,4,Washington,,5.97,384.96528,6453.65281
2002,4,West Virginia,,5.07,111.72582,2201.58826
2002,4,Wisconsin,,6.19,318.21799,5141.627
2002,4,Wyoming,,4.61,48.39638,1049.44876
2002,4,New England,,10.04,897.54087,8940.1223
2002,4,Middle Atlantic,,9.22,2531.1731,27461.7376
2002,4,East North Central,,6.38,2733.91316,42838.65707
2002,4,Delaware,,6.75,59.14787,876.2139
2002,4,District of Columbia,,6.4,49.7058,776.93611
2002,4,Florida,,7.5,1158.72255,15447.40714
2002,4,Utah,,5.35,88.5237,1654.40995
2002,4,Mississippi,,6.16,198.53126,3221.64922
2002,4,Missouri,,5.55,295.75569,5333.69085
2002,4,Montana,,5.4,54.82807,1014.53366
2002,4,Nebraska,,5.17,96.07623,1857.64472
2002,4,Nevada,,7.66,164.2901,2145.8827
2002,4,New Hampshire,,10.84,84.33574,777.79007
